-0.31928554801974135;1.6;-0.11819450292053287;0.024000000000000195;0.28200000000000036;0;12681
-0.31928554801974135;1.6;-0.11819450292053287;0.002000000000000196;0.5780000000000003;0;12798
-0.31928554801974135;1.6;-0.11819450292053287;-0.017999999999999808;1.0280000000000002;0;12914
-0.31928554801974135;1.6;-0.11819450292053287;-0.04799999999999981;1.3260000000000005;0;13015
-0.31928554801974135;1.6;-0.11819450292053287;-0.05199999999999981;1.3520000000000005;0;13131
-0.31928554801974135;1.6;-0.11819450292053287;-0.009999999999999813;0.7560000000000002;0;13248
-0.31928554801974135;1.6;-0.11819450292053287;0.03200000000000019;0.1540000000000003;0;13364
-0.31928554801974135;1.6;-0.11819450292053287;0.04000000000000019;-0.11999999999999968;0;13465
-0.31928554801974135;1.6;-0.11819450292053287;0.046000000000000194;-0.1919999999999997;0;13582
-0.31223067136935706;1.6;-0.15448602648932;0.046000000000000194;-0.1919999999999997;0;13698
-0.28554836977714054;1.6;-0.29174446842829627;0.046000000000000194;-0.1919999999999997;0;13815
-0.2592174957308626;1.6;-0.4271951053980024;0.046000000000000194;-0.1919999999999997;0;13932
-0.2325142935658592;1.6;-0.5645610635512921;0.046000000000000194;-0.1919999999999997;0;14049
-0.20533545556646088;1.6;-0.7043737759073164;0.046000000000000194;-0.1919999999999997;0;14166
-0.19324297069690552;1.6;-0.7665796402188865;0.046000000000000194;-0.1919999999999997;0;14282
-0.21994344371047178;1.6;-0.6292277212995357;0.046000000000000194;-0.1919999999999997;0;14399
-0.24664990565725395;1.6;-0.49184499425670813;0.046000000000000194;-0.1919999999999997;0;14516
-0.2733563850086917;1.6;-0.3544621776812782;0.046000000000000194;-0.1919999999999997;0;14633
-0.3000662393517402;1.6;-0.2170619995567161;0.046000000000000194;-0.1919999999999997;0;14749
-0.32632032122354343;1.6;-0.08200639500897186;0.046000000000000194;-0.1919999999999997;0;14866
-0.35302679908731954;1.6;0.05537641391366591;0.046000000000000194;-0.1919999999999997;0;14982
-0.37928116905804066;1.6;0.19043350049280275;0.046000000000000194;-0.1919999999999997;0;15099
-0.4059664215109378;1.6;0.3277071221769747;0.046000000000000194;-0.1919999999999997;0;15216
-0.41383321315739463;1.6;0.3681752789706973;0.046000000000000194;-0.1919999999999997;0;15333
